fecha,valor
2025-02-17,40784782.248
2025-02-18,41118249.093
2025-02-19,41106901.633
2025-02-20,41374235.259
2025-02-21,41876027.138
2025-02-24,41415347.38
2025-02-25,41646099.229
2025-02-26,41459273.125
2025-02-27,41518671.89
2025-02-28,41678196.967
2025-03-05,40960012.264
2025-03-06,41373696.182
2025-03-07,42097693.765
2025-03-10,41310572.036
2025-03-11,41374035.232
2025-03-12,41384786.291
2025-03-13,41427156.525
2025-03-14,41938254.417
2025-03-17,41476091.968
2025-03-18,41898866.875
2025-03-19,41914371.766
2025-03-20,42127209.652
2025-03-21,42425875.361
2025-03-25,42068908.686
2025-03-26,41859300.892
2025-03-27,42187989.213
2025-03-28,42320465.479
2025-03-31,41794690.528
2025-04-01,42090762.43
2025-04-03,42418395.135
2025-04-04,42658505.554
2025-04-07,41865817.737
2025-04-08,42137887.607
2025-04-09,42030745.289
2025-04-10,41947397.167
2025-04-11,41433817.298
2025-04-14,39191218.09
2025-04-15,38634191.685
2025-04-16,40083149.637
2025-04-21,39168764.376
2025-04-22,39562219.398
2025-04-23,39899046.944
2025-04-24,39802193.867
2025-04-25,40087176.873
2025-04-28,39875414.655
2025-04-29,40515382.409
2025-04-30,40562094.539
2025-05-05,39683628.427
2025-05-06,40009586.695
2025-05-07,39859644.215
2025-05-08,40270766.32
2025-05-09,40491633.667
2025-05-12,40136740.049
2025-05-13,40537696.942
2025-05-14,40668703.386
2025-05-15,41034400.126
2025-05-16,41151951.24
2025-05-19,41325680.966
2025-05-20,41628649.033
2025-05-21,41372035.204
2025-05-22,41445597.862
2025-05-23,42322775.275
2025-05-26,41705260.869
2025-05-27,42097836.179
2025-05-28,42087102.307
2025-05-29,42423481.473
2025-05-30,42794003.116
2025-06-02,43054054.946
2025-06-03,43419289.952
2025-06-04,43362635.218
2025-06-05,43655121.746
2025-06-06,43929407.515
2025-06-09,43556576.113
2025-06-10,43863300.055
2025-06-11,43871535.822
2025-06-12,44207393.275
2025-06-13,44815312.135
2025-06-17,44254228.348
2025-06-18,44283278.706
2025-06-19,44988913.188
2025-06-23,43950226.762
2025-06-24,44173032.065
2025-06-25,43936762.04
2025-06-26,44070758.211
2025-06-27,44616275.921
2025-06-30,43624237.974
2025-07-01,44250088.372
2025-07-02,44472055.078
2025-07-03,44959663.566
2025-07-04,45340721.05
2025-07-07,44857787.525
2025-07-08,45474291.292
2025-07-10,45323468.148
2025-07-11,45840380.383
2025-07-14,45576521.232
2025-07-15,45829885.419
2025-07-16,46158872.861
2025-07-17,45972304.596
2025-07-18,46189725.282
2025-07-21,45873985.06
2025-07-22,45739947.962
2025-07-23,45448892.83
2025-07-24,45574314.473
2025-07-25,45654051.682
2025-07-28,44909423.859
2025-07-29,45137751.008
2025-07-30,44825857.601
2025-07-31,45071528.115
2025-08-01,45262512.43
2025-08-04,44840624.36
2025-08-05,45663224.742
2025-08-06,45505603.523
2025-08-07,45607690.672
2025-08-08,46120230.618
2025-08-11,44977539.812
2025-08-12,45339794.132
2025-08-13,45143505.668
2025-08-14,45273144.429
2025-08-18,45057189.513
2025-08-19,46034452.785
2025-08-20,46513623.039
2025-08-21,46912247.55
2025-08-22,47329489.426
2025-08-25,46874739.263
2025-08-26,47489239.025
2025-08-27,47726675.286
2025-08-28,48219640.985
2025-08-29,48857715.129
2025-09-01,48782480.972
2025-09-02,49280021.859
2025-09-03,49127959.425
2025-09-04,49487787.014
2025-09-05,49852947.759
2025-09-08,49221889.664
2025-09-09,49672663.815
2025-09-10,49489274.025
2025-09-11,49655841.175
2025-09-12,50546651.408
2025-09-15,50362553.554
2025-09-16,50894119.343
2025-09-17,50453451.308
2025-09-18,50212124.006
2025-09-19,50341528.028
2025-09-22,49649730.478
2025-09-23,50092856.036
2025-09-24,50420090.037
2025-09-25,50945766.356
2025-09-26,51423034.33
2025-09-29,51247841.14
2025-09-30,51818449.889
2025-10-01,51360900.839
2025-10-02,51503257.704
2025-10-03,51641064.859
2025-10-06,50773676.826
2025-10-07,51089152.763
2025-10-08,50540890.749
2025-10-09,50790642.206
2025-10-13,49422107.299
2025-10-14,49607133.739
2025-10-15,49252709.979
2025-10-16,49491828.223
2025-10-17,49720861.712
2025-10-20,49078627.461
2025-10-21,49541872.482
2025-10-22,49109804.784
2025-10-23,49278662.136
2025-10-24,49649721.04
2025-10-27,49074786.53
2025-10-28,49655939.932
2025-10-29,50027490.517
2025-10-30,50512712.375
2025-10-31,51023206.878
2025-11-03,50818049.667
2025-11-04,51186590.083
2025-11-05,51139871.392
2025-11-07,51241232.8
2025-11-10,51112978.007
2025-11-11,51447660.906
2025-11-12,50862787.634
2025-11-13,51080394.142
2025-11-14,51846311.337
2025-11-17,51422801.041
2025-11-18,51959869.478
2025-11-19,51947399.811
2025-11-20,52843112.054
2025-11-25,51822994.153
2025-11-26,51777435.452
2025-11-27,51814421.903
2025-11-28,51832287.921
2025-12-01,51644479.696
2025-12-02,52055654.69
2025-12-03,51783835.077
2025-12-04,51823361.895
2025-12-05,52089915.762
2025-12-09,51638406.106
2025-12-10,51576388.767
2025-12-11,51577986.775
2025-12-12,51966253.401
2025-12-15,51530220.848
2025-12-16,51621356.024
2025-12-17,51244005.326
2025-12-18,51554877.876
2025-12-19,51914868.971
2025-12-22,51692543.691
2025-12-23,53455055.699
2025-12-26,55687108.126
2025-12-29,55497418.964
2025-12-30,55623320.527
2026-01-02,55223261.122
2026-01-05,55443657.385
2026-01-06,55918971.476
2026-01-07,56018597.267
2026-01-08,55879066.302
2026-01-09,56286855.687
2026-01-12,55318862.949
2026-01-13,55301220.86
2026-01-14,55173021.255
2026-01-15,55253330.032
2026-01-16,55482844.834
2026-01-19,55044140.516
2026-01-20,55844598.684
2026-01-21,55864327.782
2026-01-22,56012060.915
2026-01-23,56858419.194
2026-01-26,56655993.875
2026-01-27,57638198.242
2026-01-28,57657889.368
2026-01-29,57865944.644
2026-01-30,58230090.191
2026-02-02,57544976.623
2026-02-03,57988123.462
2026-02-04,57785017.87
2026-02-05,58213465.352
2026-02-06,58438618.166
2026-02-09,57805309.961
2026-02-10,57933679.084
2026-02-11,57476298.73
2026-02-12,57500024.118
2026-02-13,58115763.641
2026-02-18,56812491.12
2026-02-19,56759862.84
2026-02-20,57125682.375
2026-02-23,56752699.347
2026-02-24,57749824.345
2026-02-25,57731085.354
2026-02-26,58294959.816
2026-02-27,58332955.212
2026-03-02,58020942.319
2026-03-03,58583969.549
2026-03-04,58446091.949
2026-03-05,58918102.061
2026-03-06,58992242.62
2026-03-09,58479860.432
2026-03-10,58659170.102
2026-03-11,58480688.806
2026-03-12,58746974.963
2026-03-13,59208418.575
2026-03-16,59008633.751
2026-03-17,59879370.224
2026-03-18,60144892.687
2026-03-19,60577284.08
2026-03-20,60526819.112
2026-03-25,59602888.503
2026-03-26,59921026.977
2026-03-27,60683223.395
2026-03-30,59910152.341
2026-03-31,60287516.469
2026-04-01,60374399.885
2026-04-06,59381140.656
2026-04-07,60156874.137
2026-04-08,61201317.849
2026-04-09,62897747.775
2026-04-10,63025734.982
2026-04-13,62423115.227
2026-04-14,63412033.227
2026-04-15,63246940.937
2026-04-16,63578775.879
2026-04-17,64118368.135
2026-04-20,63579148.439
2026-04-21,64311069.723
2026-04-22,64612307.924
2026-04-23,64898001.001
2026-04-24,64717955.442
2026-04-27,63885657.717
2026-04-28,64113583.627
2026-04-29,63570060.309
2026-04-30,63401611.607
2026-05-04,62995681.953
2026-05-05,63921770.119
2026-05-06,63224670.364
2026-05-07,63746178.507
2026-05-08,63929271.448
2026-05-11,63039485.557
2026-05-12,63447382.563
2026-05-13,63107217.438
2026-05-14,63107988.391
